timestamp,location,vehicle_count,avg_speed
2025-10-29T20:27:41.000Z,Tanta,17,24.89
2025-10-29T20:27:42.000Z,Cairo,80,109.2
2025-10-29T20:27:42.000Z,Mansoura,78,91.12
2025-10-29T20:27:42.000Z,Tanta,89,54.21
2025-10-29T20:27:42.000Z,Cairo,61,22.47
2025-10-29T20:27:43.000Z,Giza,75,53.42
2025-10-29T20:27:43.000Z,Tanta,49,42.36
2025-10-29T20:27:43.000Z,Tanta,65,92.23
2025-10-29T20:27:43.000Z,Giza,59,113.95
2025-10-29T20:27:43.000Z,Alexandria,49,91.14
2025-10-29T20:27:44.000Z,Alexandria,33,35.76
2025-10-29T20:27:44.000Z,Giza,27,49.14
2025-10-29T20:27:44.000Z,Mansoura,62,112.52
2025-10-29T20:27:44.000Z,Alexandria,24,102.69
2025-10-29T20:27:44.000Z,Cairo,49,39.63
2025-10-29T20:27:45.000Z,Mansoura,79,32.6
2025-10-29T20:27:45.000Z,Mansoura,50,27.2
2025-10-29T20:27:45.000Z,Alexandria,64,104.26
2025-10-29T20:27:45.000Z,Tanta,47,20.69
2025-10-29T20:27:45.000Z,Alexandria,60,93.74
2025-10-29T20:27:46.000Z,Tanta,47,38.32
2025-10-29T20:27:46.000Z,Giza,86,57.88
2025-10-29T20:27:46.000Z,Tanta,40,85.35
2025-10-29T20:27:46.000Z,Cairo,81,52.64
2025-10-29T20:27:46.000Z,Mansoura,29,40.7
2025-10-29T20:27:47.000Z,Mansoura,64,95.66
2025-10-29T20:27:47.000Z,Tanta,92,21.69
2025-10-29T20:27:47.000Z,Giza,44,91.26
2025-10-29T20:27:47.000Z,Mansoura,94,90.28
2025-10-29T20:27:47.000Z,Giza,92,76.38
2025-10-29T20:27:48.000Z,Cairo,93,110.69
2025-10-29T20:27:48.000Z,Mansoura,58,97.85
2025-10-29T20:27:48.000Z,Giza,87,106.41
2025-10-29T20:27:48.000Z,Giza,23,71.4
2025-10-29T20:27:48.000Z,Tanta,60,87.46
2025-10-29T20:27:49.000Z,Tanta,77,75.72
2025-10-29T20:27:49.000Z,Cairo,46,61.68
2025-10-29T20:27:49.000Z,Cairo,87,72.87
2025-10-29T20:27:49.000Z,Alexandria,31,93.46
2025-10-29T20:27:49.000Z,Alexandria,81,106.81
2025-10-29T20:27:50.000Z,Alexandria,13,100.22
2025-10-29T20:27:50.000Z,Mansoura,41,68.01
2025-10-29T20:27:50.000Z,Alexandria,77,55.12
2025-10-29T20:27:50.000Z,Mansoura,75,92.76
2025-10-29T20:27:50.000Z,Alexandria,13,111.13
2025-10-29T20:27:51.000Z,Alexandria,31,38.63
2025-10-29T20:27:51.000Z,Giza,84,33.97
2025-10-29T20:27:51.000Z,Mansoura,87,89.51
2025-10-29T20:27:51.000Z,Cairo,91,100.1
2025-10-29T20:27:51.000Z,Alexandria,69,60.87
2025-10-29T20:27:52.000Z,Mansoura,49,79.12
2025-10-29T20:27:52.000Z,Tanta,14,98.96
2025-10-29T20:27:52.000Z,Alexandria,73,58.42
2025-10-29T20:27:52.000Z,Mansoura,10,116.54
2025-10-29T20:27:52.000Z,Alexandria,37,76.51
2025-10-29T20:27:53.000Z,Cairo,68,44.49
2025-10-29T20:27:53.000Z,Tanta,43,63.63
2025-10-29T20:27:53.000Z,Cairo,11,71.99
2025-10-29T20:27:53.000Z,Giza,13,27.99
2025-10-29T20:27:53.000Z,Giza,46,95.74
2025-10-29T20:27:54.000Z,Tanta,49,23.53
2025-10-29T20:27:54.000Z,Giza,74,37.0
2025-10-29T20:27:54.000Z,Tanta,13,115.18
2025-10-29T20:27:54.000Z,Giza,88,116.82
2025-10-29T20:27:54.000Z,Tanta,42,54.47
2025-10-29T20:27:55.000Z,Tanta,71,118.41
2025-10-29T20:27:55.000Z,Alexandria,61,63.31
2025-10-29T20:27:55.000Z,Tanta,70,119.65
2025-10-29T20:27:55.000Z,Tanta,72,27.84
2025-10-29T20:27:55.000Z,Mansoura,48,85.61
2025-10-29T20:27:56.000Z,Cairo,95,21.48
2025-10-29T20:27:56.000Z,Giza,22,67.68
2025-10-29T20:27:56.000Z,Giza,93,115.8
2025-10-29T20:27:56.000Z,Tanta,92,37.94
2025-10-29T20:27:56.000Z,Alexandria,37,40.14
2025-10-29T20:27:57.000Z,Cairo,16,87.43
2025-10-29T20:27:57.000Z,Cairo,13,36.95
2025-10-29T20:27:57.000Z,Cairo,59,56.33
2025-10-29T20:27:57.000Z,Alexandria,25,32.53
2025-10-29T20:27:57.000Z,Mansoura,51,66.67
2025-10-29T20:27:58.000Z,Alexandria,56,82.22
2025-10-29T20:27:58.000Z,Cairo,45,109.51
2025-10-29T20:27:58.000Z,Giza,98,24.05
2025-10-29T20:27:58.000Z,Tanta,70,22.73
2025-10-29T20:27:58.000Z,Giza,86,82.31
2025-10-29T20:27:59.000Z,Mansoura,21,47.87
2025-10-29T20:27:59.000Z,Giza,68,70.43
2025-10-29T20:27:59.000Z,Tanta,35,25.73
2025-10-29T20:27:59.000Z,Giza,92,119.71
2025-10-29T20:27:59.000Z,Giza,28,35.73
2025-10-29T20:28:00.000Z,Mansoura,30,36.85
2025-10-29T20:28:00.000Z,Mansoura,97,37.9
2025-10-29T20:28:00.000Z,Cairo,98,51.89
2025-10-29T20:28:00.000Z,Cairo,37,39.67
2025-10-29T20:28:00.000Z,Mansoura,20,38.62
2025-10-29T20:28:01.000Z,Cairo,61,20.39
2025-10-29T20:28:01.000Z,Tanta,52,48.88
2025-10-29T20:28:01.000Z,Mansoura,72,37.47
2025-10-29T20:28:01.000Z,Giza,19,54.03
2025-10-29T20:28:01.000Z,Alexandria,43,26.44
2025-10-29T20:28:02.000Z,Mansoura,49,60.93
2025-10-29T20:28:02.000Z,Mansoura,33,98.52
2025-10-29T20:28:02.000Z,Tanta,45,40.18
2025-10-29T20:28:02.000Z,Alexandria,78,59.93
2025-10-29T20:28:02.000Z,Giza,16,34.27
2025-10-29T20:28:03.000Z,Mansoura,65,68.03
2025-10-29T20:28:03.000Z,Cairo,63,84.05
2025-10-29T20:28:03.000Z,Alexandria,79,112.24
2025-10-29T20:28:03.000Z,Mansoura,22,62.6
2025-10-29T20:28:03.000Z,Alexandria,75,61.14
2025-10-29T20:28:04.000Z,Cairo,75,102.8
2025-10-29T20:28:04.000Z,Alexandria,12,91.91
2025-10-29T20:28:04.000Z,Tanta,88,104.72
2025-10-29T20:28:04.000Z,Mansoura,20,115.77
2025-10-29T20:28:04.000Z,Alexandria,67,56.88
2025-10-29T20:28:05.000Z,Mansoura,88,91.22
2025-10-29T20:28:05.000Z,Cairo,82,49.42
2025-10-29T20:28:05.000Z,Tanta,37,95.34
2025-10-29T20:28:05.000Z,Mansoura,47,117.35
2025-10-29T20:28:05.000Z,Alexandria,26,90.46
2025-10-29T20:28:06.000Z,Alexandria,65,84.25
2025-10-29T20:28:06.000Z,Alexandria,46,64.55
2025-10-29T20:28:06.000Z,Mansoura,59,91.03
2025-10-29T20:28:06.000Z,Mansoura,49,109.37
2025-10-29T20:28:06.000Z,Giza,84,84.78
2025-10-29T20:28:07.000Z,Alexandria,53,27.05
2025-10-29T20:28:07.000Z,Cairo,56,81.08
2025-10-29T20:28:07.000Z,Giza,27,107.7
2025-10-29T20:28:07.000Z,Alexandria,25,39.33
2025-10-29T20:28:07.000Z,Mansoura,59,110.65
2025-10-29T20:28:08.000Z,Alexandria,71,87.84
2025-10-29T20:28:08.000Z,Alexandria,22,41.83
2025-10-29T20:28:08.000Z,Cairo,35,74.19
2025-10-29T20:28:08.000Z,Alexandria,59,91.55
2025-10-29T20:28:09.000Z,Mansoura,83,54.03
2025-10-29T20:28:09.000Z,Tanta,59,25.54
2025-10-29T20:28:09.000Z,Tanta,78,38.06
2025-10-29T20:28:09.000Z,Alexandria,61,60.33
2025-10-29T20:28:09.000Z,Alexandria,22,75.18
2025-10-29T20:28:10.000Z,Cairo,40,46.72
2025-10-29T20:28:10.000Z,Cairo,17,89.23
2025-10-29T20:28:10.000Z,Cairo,70,71.56
2025-10-29T20:28:10.000Z,Giza,97,94.01
2025-10-29T20:28:10.000Z,Tanta,83,26.13
2025-10-29T20:28:11.000Z,Giza,20,34.23
2025-10-29T20:28:11.000Z,Tanta,17,110.19
2025-10-29T20:28:11.000Z,Tanta,20,53.79
2025-10-29T20:28:11.000Z,Cairo,42,46.21
2025-10-29T20:28:11.000Z,Mansoura,57,63.12
2025-10-29T20:28:12.000Z,Cairo,69,112.19
2025-10-29T20:28:12.000Z,Alexandria,65,34.66
2025-10-29T20:28:12.000Z,Giza,69,103.67
2025-10-29T20:28:12.000Z,Alexandria,21,31.14
2025-10-29T20:28:12.000Z,Cairo,61,91.58
2025-10-29T20:28:13.000Z,Cairo,42,98.51
2025-10-29T20:28:13.000Z,Mansoura,91,35.49
2025-10-29T20:28:13.000Z,Alexandria,55,81.28
2025-10-29T20:28:13.000Z,Tanta,48,97.67
2025-10-29T20:28:13.000Z,Giza,12,27.85
2025-10-29T20:28:14.000Z,Giza,94,22.76
2025-10-29T20:28:14.000Z,Mansoura,69,54.95
2025-10-29T20:28:14.000Z,Giza,79,98.1
2025-10-29T20:28:14.000Z,Tanta,88,85.94
2025-10-29T20:28:14.000Z,Mansoura,48,67.44
2025-10-29T20:28:15.000Z,Cairo,76,57.13
2025-10-29T20:28:15.000Z,Tanta,45,79.81
2025-10-29T20:28:15.000Z,Alexandria,97,81.46
2025-10-29T20:28:15.000Z,Mansoura,65,101.02
2025-10-29T20:28:15.000Z,Cairo,86,60.84
2025-10-29T20:28:16.000Z,Mansoura,66,115.86
2025-10-29T20:28:16.000Z,Alexandria,84,107.27
2025-10-29T20:28:16.000Z,Alexandria,41,52.82
2025-10-29T20:28:16.000Z,Mansoura,17,65.03
2025-10-29T20:28:16.000Z,Tanta,67,59.47
2025-10-29T20:28:17.000Z,Alexandria,11,100.52
2025-10-29T20:28:17.000Z,Giza,91,25.53
2025-10-29T20:28:17.000Z,Cairo,73,34.71
2025-10-29T20:28:17.000Z,Giza,88,92.64
2025-10-29T20:28:17.000Z,Cairo,75,55.01
2025-10-29T20:28:18.000Z,Cairo,97,71.97
2025-10-29T20:28:18.000Z,Giza,80,107.46
2025-10-29T20:28:18.000Z,Alexandria,23,36.58
2025-10-29T20:28:18.000Z,Tanta,51,37.45
2025-10-29T20:28:18.000Z,Alexandria,89,111.06
2025-10-29T20:28:19.000Z,Alexandria,81,96.92
2025-10-29T20:28:19.000Z,Mansoura,13,23.51
2025-10-29T20:28:19.000Z,Giza,40,113.01
2025-10-29T20:28:19.000Z,Giza,90,107.81
2025-10-29T20:28:19.000Z,Alexandria,38,91.15
2025-10-29T20:28:20.000Z,Alexandria,70,118.58
2025-10-29T20:28:20.000Z,Giza,51,110.81
2025-10-29T20:28:20.000Z,Tanta,29,103.79
2025-10-29T20:28:20.000Z,Giza,100,92.24
2025-10-29T20:28:20.000Z,Mansoura,22,39.02
2025-10-29T20:28:21.000Z,Tanta,23,91.68
2025-10-29T20:28:21.000Z,Giza,49,116.36
2025-10-29T20:28:21.000Z,Cairo,18,36.57
2025-10-29T20:28:21.000Z,Cairo,27,74.87
2025-10-29T20:28:21.000Z,Cairo,80,51.83
2025-10-29T20:28:22.000Z,Alexandria,42,66.68
2025-10-29T20:28:22.000Z,Giza,66,59.67
2025-10-29T20:28:22.000Z,Alexandria,26,113.66
2025-10-29T20:28:22.000Z,Tanta,57,36.11
2025-10-29T20:28:22.000Z,Tanta,11,86.61
2025-10-29T20:28:23.000Z,Mansoura,22,70.05
2025-10-29T20:28:23.000Z,Cairo,31,41.91
2025-10-29T20:28:23.000Z,Alexandria,26,118.14
2025-10-29T20:28:23.000Z,Alexandria,78,82.87
2025-10-29T20:28:23.000Z,Mansoura,75,21.45
2025-10-29T20:28:24.000Z,Mansoura,72,112.67
2025-10-29T20:28:24.000Z,Alexandria,27,85.26
2025-10-29T20:28:24.000Z,Mansoura,65,104.57
2025-10-29T20:28:24.000Z,Mansoura,20,118.3
2025-10-29T20:28:24.000Z,Tanta,17,111.57
2025-10-29T20:28:25.000Z,Mansoura,92,89.47
2025-10-29T20:28:25.000Z,Giza,82,48.08
2025-10-29T20:28:25.000Z,Tanta,19,59.87
2025-10-29T20:28:25.000Z,Giza,82,117.97
2025-10-29T20:28:25.000Z,Mansoura,15,54.5
2025-10-29T20:28:26.000Z,Alexandria,58,88.98
2025-10-29T20:28:26.000Z,Giza,66,45.06
2025-10-29T20:28:26.000Z,Tanta,25,106.61
2025-10-29T20:28:26.000Z,Mansoura,64,92.52
2025-10-29T20:28:26.000Z,Mansoura,81,36.73
2025-10-29T20:28:27.000Z,Mansoura,46,95.9
2025-10-29T20:28:27.000Z,Cairo,43,119.18
2025-10-29T20:28:27.000Z,Giza,54,81.72
2025-10-29T20:28:27.000Z,Mansoura,45,50.45
2025-10-29T20:28:27.000Z,Mansoura,72,38.25
2025-10-29T20:28:28.000Z,Alexandria,60,117.95
2025-10-29T20:28:28.000Z,Giza,41,87.05
2025-10-29T20:28:28.000Z,Tanta,17,53.16
2025-10-29T20:28:28.000Z,Mansoura,12,119.68
2025-10-29T20:28:28.000Z,Giza,31,38.24
2025-10-29T20:28:29.000Z,Mansoura,68,118.4
2025-10-29T20:28:29.000Z,Tanta,96,47.4
2025-10-29T20:28:29.000Z,Giza,89,81.84
2025-10-29T20:28:29.000Z,Alexandria,30,57.05
2025-10-29T20:28:29.000Z,Giza,18,65.42
2025-10-29T20:28:30.000Z,Tanta,32,67.81
2025-10-29T20:28:30.000Z,Tanta,14,113.13
2025-10-29T20:28:30.000Z,Cairo,84,110.46
2025-10-29T20:28:30.000Z,Giza,33,115.5
2025-10-29T20:28:30.000Z,Alexandria,34,118.93
2025-10-29T20:28:31.000Z,Giza,68,88.12
2025-10-29T20:28:31.000Z,Tanta,46,34.65
2025-10-29T20:28:31.000Z,Giza,18,57.27
2025-10-29T20:28:31.000Z,Tanta,73,43.23
2025-10-29T20:28:31.000Z,Giza,18,50.1
2025-10-29T20:28:32.000Z,Mansoura,57,52.79
2025-10-29T20:28:32.000Z,Cairo,92,32.76
2025-10-29T20:28:32.000Z,Mansoura,94,39.67
2025-10-29T20:28:32.000Z,Cairo,87,30.36
2025-10-29T20:28:32.000Z,Alexandria,14,73.93
2025-10-29T20:28:33.000Z,Tanta,87,38.15
2025-10-29T20:28:33.000Z,Mansoura,20,25.37
2025-10-29T20:28:33.000Z,Alexandria,84,102.65
2025-10-29T20:28:33.000Z,Tanta,56,46.2
2025-10-29T20:28:33.000Z,Giza,73,51.81
2025-10-29T20:28:34.000Z,Mansoura,49,41.36
2025-10-29T20:28:34.000Z,Giza,60,62.63
2025-10-29T20:28:34.000Z,Tanta,56,54.68
2025-10-29T20:28:34.000Z,Mansoura,44,89.4
2025-10-29T20:28:34.000Z,Tanta,37,62.43
2025-10-29T20:28:35.000Z,Giza,60,44.96
2025-10-29T20:28:35.000Z,Mansoura,16,80.49
2025-10-29T20:28:35.000Z,Mansoura,36,73.0
2025-10-29T20:28:35.000Z,Alexandria,83,78.22
2025-10-29T20:28:35.000Z,Alexandria,70,68.82
2025-10-29T20:28:36.000Z,Alexandria,93,88.45
2025-10-29T20:28:36.000Z,Mansoura,96,39.45
2025-10-29T20:28:36.000Z,Giza,68,106.21
2025-10-29T20:28:36.000Z,Mansoura,14,46.3
2025-10-29T20:28:36.000Z,Alexandria,31,23.59
2025-10-29T20:28:37.000Z,Tanta,83,101.08
2025-10-29T20:28:37.000Z,Tanta,79,101.94
2025-10-29T20:28:37.000Z,Cairo,22,23.22
2025-10-29T20:28:37.000Z,Alexandria,71,49.2
2025-10-29T20:28:37.000Z,Tanta,93,40.84
2025-10-29T20:28:38.000Z,Alexandria,13,52.22
2025-10-29T20:28:38.000Z,Cairo,97,54.99
2025-10-29T20:28:38.000Z,Tanta,63,107.68
2025-10-29T20:28:38.000Z,Alexandria,66,57.12
2025-10-29T20:28:38.000Z,Giza,94,42.73
2025-10-29T20:28:39.000Z,Alexandria,78,100.78
2025-10-29T20:28:39.000Z,Tanta,49,59.73
2025-10-29T20:28:39.000Z,Mansoura,71,51.47
2025-10-29T20:28:39.000Z,Mansoura,28,99.87
2025-10-29T20:28:39.000Z,Mansoura,12,62.9
2025-10-29T20:28:40.000Z,Cairo,29,95.28
2025-10-29T20:28:40.000Z,Tanta,89,118.71
2025-10-29T20:28:40.000Z,Cairo,23,57.05
2025-10-29T20:28:40.000Z,Cairo,34,114.86
2025-10-29T20:28:40.000Z,Alexandria,32,77.54
2025-10-29T20:28:41.000Z,Giza,92,53.85
2025-10-29T20:28:41.000Z,Giza,77,99.83
2025-10-29T20:28:41.000Z,Mansoura,58,63.35
2025-10-29T20:28:41.000Z,Cairo,82,22.46
2025-10-29T20:28:41.000Z,Tanta,25,96.09
2025-10-29T20:28:42.000Z,Alexandria,13,21.99
2025-10-29T20:28:42.000Z,Tanta,94,68.62
2025-10-29T20:28:42.000Z,Alexandria,61,69.11
2025-10-29T20:28:42.000Z,Tanta,21,54.7
2025-10-29T20:28:43.000Z,Tanta,89,35.73
2025-10-29T20:28:43.000Z,Giza,55,38.82
2025-10-29T20:28:43.000Z,Giza,20,31.57
2025-10-29T20:28:43.000Z,Alexandria,70,68.73
2025-10-29T20:28:43.000Z,Alexandria,84,95.96
2025-10-29T20:28:44.000Z,Tanta,16,97.49
2025-10-29T20:28:44.000Z,Tanta,64,106.55
2025-10-29T20:28:44.000Z,Mansoura,12,85.02
2025-10-29T20:28:44.000Z,Tanta,19,24.28
2025-10-29T20:28:44.000Z,Mansoura,85,21.57
2025-10-29T20:28:45.000Z,Tanta,90,39.21
2025-10-29T20:28:45.000Z,Giza,61,45.7
2025-10-29T20:28:45.000Z,Tanta,13,50.27
2025-10-29T20:28:45.000Z,Giza,14,102.94
2025-10-29T20:28:45.000Z,Tanta,89,97.3
2025-10-29T20:28:46.000Z,Tanta,31,50.33
2025-10-29T20:28:46.000Z,Tanta,86,24.83
2025-10-29T20:28:46.000Z,Mansoura,64,70.53
2025-10-29T20:28:46.000Z,Cairo,78,56.59
2025-10-29T20:28:46.000Z,Mansoura,48,82.81
2025-10-29T20:28:47.000Z,Giza,60,38.08
2025-10-29T20:28:47.000Z,Tanta,72,97.26
2025-10-29T20:28:47.000Z,Cairo,99,76.38
2025-10-29T20:28:47.000Z,Mansoura,59,23.05
2025-10-29T20:28:47.000Z,Cairo,65,70.4
2025-10-29T20:28:48.000Z,Giza,95,78.41
2025-10-29T20:28:48.000Z,Mansoura,18,70.13
2025-10-29T20:28:48.000Z,Cairo,83,56.41
2025-10-29T20:28:48.000Z,Cairo,48,86.93
2025-10-29T20:28:48.000Z,Alexandria,95,38.11
2025-10-29T20:28:49.000Z,Alexandria,33,81.2
2025-10-29T20:28:49.000Z,Mansoura,19,78.24
2025-10-29T20:28:49.000Z,Mansoura,75,105.04
2025-10-29T20:28:49.000Z,Mansoura,12,25.51
2025-10-29T20:28:49.000Z,Giza,49,105.07
2025-10-29T20:28:50.000Z,Tanta,20,115.26
2025-10-29T20:28:50.000Z,Mansoura,91,87.96
2025-10-29T20:28:50.000Z,Tanta,12,95.64
2025-10-29T20:28:50.000Z,Tanta,82,92.99
2025-10-29T20:28:50.000Z,Tanta,14,27.17
2025-10-29T20:28:51.000Z,Alexandria,15,66.42
2025-10-29T20:28:51.000Z,Alexandria,42,23.1
2025-10-29T20:28:51.000Z,Cairo,72,22.6
2025-10-29T20:28:51.000Z,Cairo,58,91.78
2025-10-29T20:28:51.000Z,Mansoura,66,99.38
2025-10-29T20:28:52.000Z,Mansoura,46,43.44
2025-10-29T20:28:52.000Z,Tanta,37,92.56
2025-10-29T20:28:52.000Z,Cairo,69,41.71
2025-10-29T20:28:52.000Z,Alexandria,34,75.51
2025-10-29T20:28:52.000Z,Giza,62,112.53
2025-10-29T20:28:53.000Z,Cairo,93,83.16
2025-10-29T20:28:53.000Z,Giza,15,96.25
2025-10-29T20:28:53.000Z,Giza,44,97.08
2025-10-29T20:28:53.000Z,Giza,96,58.97
2025-10-29T20:28:53.000Z,Mansoura,23,27.27
2025-10-29T20:28:54.000Z,Giza,28,61.88
2025-10-29T20:28:54.000Z,Mansoura,81,29.07
2025-10-29T20:28:54.000Z,Giza,54,80.7
2025-10-29T20:28:54.000Z,Cairo,85,106.17
2025-10-29T20:28:54.000Z,Tanta,33,22.06
2025-10-29T20:28:55.000Z,Giza,18,119.23
2025-10-29T20:28:55.000Z,Giza,32,41.14
2025-10-29T20:28:55.000Z,Tanta,59,93.3
2025-10-29T20:28:55.000Z,Tanta,40,78.67
2025-10-29T20:28:55.000Z,Cairo,29,71.59
2025-10-29T20:28:56.000Z,Giza,16,87.07
2025-10-29T20:28:56.000Z,Tanta,57,81.27
2025-10-29T20:28:56.000Z,Alexandria,75,100.75
2025-10-29T20:28:56.000Z,Giza,83,116.85
2025-10-29T20:28:56.000Z,Mansoura,81,53.16
2025-10-29T20:28:57.000Z,Alexandria,55,96.29
2025-10-29T20:28:57.000Z,Cairo,29,81.52
2025-10-29T20:28:57.000Z,Tanta,92,30.68
2025-10-29T20:28:57.000Z,Cairo,51,44.55
2025-10-29T20:28:57.000Z,Tanta,95,116.73
2025-10-29T20:28:58.000Z,Mansoura,48,71.65
2025-10-29T20:28:58.000Z,Tanta,49,74.29
2025-10-29T20:28:58.000Z,Giza,85,61.89
2025-10-29T20:28:58.000Z,Cairo,15,52.22
2025-10-29T20:28:58.000Z,Giza,51,79.71
2025-10-29T20:28:59.000Z,Alexandria,88,116.24
2025-10-29T20:28:59.000Z,Giza,18,38.7
2025-10-29T20:28:59.000Z,Tanta,75,48.7
2025-10-29T20:28:59.000Z,Cairo,58,26.31
2025-10-29T20:28:59.000Z,Tanta,45,29.09
2025-10-29T20:29:00.000Z,Giza,35,21.64
2025-10-29T20:29:00.000Z,Cairo,12,84.07
2025-10-29T20:29:00.000Z,Cairo,15,93.37
2025-10-29T20:29:00.000Z,Alexandria,65,37.19
2025-10-29T20:29:00.000Z,Cairo,16,29.02
2025-10-29T20:29:01.000Z,Cairo,82,90.97
2025-10-29T20:29:01.000Z,Giza,99,68.63
2025-10-29T20:29:01.000Z,Mansoura,58,28.71
2025-10-29T20:29:01.000Z,Alexandria,14,70.73
2025-10-29T20:29:01.000Z,Mansoura,92,41.26
2025-10-29T20:29:02.000Z,Cairo,78,97.76
2025-10-29T20:29:02.000Z,Tanta,84,111.18
2025-10-29T20:29:02.000Z,Alexandria,64,78.33
2025-10-29T20:29:02.000Z,Tanta,69,95.39
2025-10-29T20:29:02.000Z,Alexandria,47,89.45
2025-10-29T20:29:03.000Z,Tanta,87,86.86
2025-10-29T20:29:03.000Z,Tanta,55,39.72
2025-10-29T20:29:03.000Z,Giza,19,31.44
2025-10-29T20:29:03.000Z,Mansoura,83,33.8
2025-10-29T20:29:03.000Z,Cairo,69,23.77
2025-10-29T20:29:04.000Z,Alexandria,60,104.73
2025-10-29T20:29:04.000Z,Giza,42,49.32
2025-10-29T20:29:04.000Z,Alexandria,19,82.04
2025-10-29T20:29:04.000Z,Giza,62,68.08
2025-10-29T20:29:04.000Z,Tanta,34,57.27
2025-10-29T20:29:05.000Z,Cairo,22,58.05
2025-10-29T20:29:05.000Z,Mansoura,73,64.09
2025-10-29T20:29:05.000Z,Tanta,100,107.28
2025-10-29T20:29:05.000Z,Cairo,80,34.22
2025-10-29T20:29:05.000Z,Giza,74,116.84
2025-10-29T20:29:06.000Z,Tanta,98,47.3
2025-10-29T20:29:06.000Z,Mansoura,66,29.21
2025-10-29T20:29:06.000Z,Mansoura,89,67.25
2025-10-29T20:29:06.000Z,Alexandria,23,104.23
2025-10-29T20:29:06.000Z,Mansoura,33,119.97
2025-10-29T20:29:07.000Z,Cairo,69,90.8
2025-10-29T20:29:07.000Z,Mansoura,34,39.94
2025-10-29T20:29:07.000Z,Alexandria,44,71.94
2025-10-29T20:29:07.000Z,Mansoura,46,118.84
2025-10-29T20:29:07.000Z,Mansoura,71,61.48
2025-10-29T20:29:08.000Z,Giza,59,58.76
2025-10-29T20:29:08.000Z,Alexandria,30,33.72
2025-10-29T20:29:08.000Z,Tanta,99,103.36
2025-10-29T20:29:08.000Z,Cairo,59,116.56
2025-10-29T20:29:09.000Z,Cairo,74,42.04
2025-10-29T20:29:09.000Z,Mansoura,29,46.95
2025-10-29T20:29:09.000Z,Tanta,84,79.24
2025-10-29T20:29:09.000Z,Alexandria,93,74.31
2025-10-29T20:29:09.000Z,Giza,34,110.82
2025-10-29T20:29:10.000Z,Mansoura,58,34.29
2025-10-29T20:29:10.000Z,Cairo,68,101.94
2025-10-29T20:29:10.000Z,Mansoura,67,76.34
2025-10-29T20:29:10.000Z,Tanta,35,112.37
2025-10-29T20:29:10.000Z,Cairo,22,89.63
2025-10-29T20:29:11.000Z,Giza,59,86.11
2025-10-29T20:29:11.000Z,Giza,76,112.61
2025-10-29T20:29:11.000Z,Mansoura,19,74.14
2025-10-29T20:29:11.000Z,Giza,53,95.92
2025-10-29T20:29:11.000Z,Mansoura,71,46.49
2025-10-29T20:29:12.000Z,Cairo,75,89.34
2025-10-29T20:29:12.000Z,Giza,97,101.1
2025-10-29T20:29:12.000Z,Giza,55,84.73
2025-10-29T20:29:12.000Z,Mansoura,44,47.25
2025-10-29T20:29:12.000Z,Mansoura,13,32.23
2025-10-29T20:29:13.000Z,Cairo,80,86.24
2025-10-29T20:29:13.000Z,Alexandria,81,45.9
2025-10-29T20:29:13.000Z,Tanta,17,78.73
2025-10-29T20:29:13.000Z,Mansoura,29,74.65
2025-10-29T20:29:13.000Z,Mansoura,85,73.11
2025-10-29T20:29:14.000Z,Tanta,29,58.49
2025-10-29T20:29:14.000Z,Mansoura,35,36.63
2025-10-29T20:29:14.000Z,Cairo,50,49.03
2025-10-29T20:29:14.000Z,Mansoura,22,113.2
2025-10-29T20:29:14.000Z,Mansoura,79,49.63
2025-10-29T20:29:15.000Z,Alexandria,96,102.58
2025-10-29T20:29:15.000Z,Cairo,79,69.36
2025-10-29T20:29:15.000Z,Alexandria,81,67.78
2025-10-29T20:29:15.000Z,Cairo,76,102.68
2025-10-29T20:29:15.000Z,Tanta,33,24.6
2025-10-29T20:29:16.000Z,Mansoura,61,110.82
2025-10-29T20:29:16.000Z,Tanta,38,64.99
2025-10-29T20:29:16.000Z,Tanta,88,24.96
2025-10-29T20:29:16.000Z,Mansoura,19,87.37
2025-10-29T20:29:16.000Z,Alexandria,46,53.51
2025-10-29T20:29:17.000Z,Alexandria,77,47.05
2025-10-29T20:29:17.000Z,Alexandria,76,32.39
2025-10-29T20:29:17.000Z,Alexandria,18,35.26
2025-10-29T20:29:17.000Z,Cairo,41,79.34
2025-10-29T20:29:17.000Z,Cairo,53,97.12
2025-10-29T20:29:18.000Z,Mansoura,49,47.21
2025-10-29T20:29:18.000Z,Mansoura,26,28.16
2025-10-29T20:29:18.000Z,Cairo,25,116.22
2025-10-29T20:29:18.000Z,Alexandria,50,110.1
2025-10-29T20:29:18.000Z,Mansoura,32,81.1
2025-10-29T20:29:19.000Z,Mansoura,99,64.27
2025-10-29T20:29:19.000Z,Alexandria,57,62.88
2025-10-29T20:29:19.000Z,Tanta,64,37.67
2025-10-29T20:29:19.000Z,Cairo,18,65.79
2025-10-29T20:29:19.000Z,Alexandria,52,30.32
2025-10-29T20:29:20.000Z,Alexandria,28,89.86
2025-10-29T20:29:20.000Z,Cairo,30,26.03
2025-10-29T20:29:20.000Z,Giza,17,38.43
2025-10-29T20:29:20.000Z,Mansoura,96,87.17
2025-10-29T20:29:20.000Z,Alexandria,12,114.66
2025-10-29T20:29:21.000Z,Mansoura,41,108.02
2025-10-29T20:29:21.000Z,Tanta,88,31.19
